tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
4558	Sorghum bicolor	8062225	0	live	LOC8062225	SORBI_3001G158400	DNA repair protein recA homolog 1, chloroplastic	DNA repair protein recA homolog 1, chloroplastic		1	NC_012870.2	12840453	12846896	minus	13		
90675	Camelina sativa	104752332	0	live	LOC104752332		DNA repair protein recA homolog 1, chloroplastic	DNA repair protein recA homolog 1, chloroplastic		16	NC_025700.1	25033691	25036832	minus	13		
90675	Camelina sativa	104714189	0	live	LOC104714189		DNA repair protein recA homolog 1, chloroplastic	DNA repair protein recA homolog 1, chloroplastic		9	NC_025693.1	35130871	35134049	minus	13		
90675	Camelina sativa	104703246	0	live	LOC104703246		DNA repair protein recA homolog 1, chloroplastic	DNA repair protein recA homolog 1, chloroplastic		7	NC_025691.1	29449915	29453078	minus	13		
3848	Glycine soja	114386722	0	live	LOC114386722	D0Y65_041166	DNA repair protein recA homolog 3, mitochondrial-like	DNA repair protein recA homolog 3, mitochondrial-like|DNA repair protein recA-like 3, mitochondrial		15	NC_041016.1	15530668	15539595	minus	8		
3818	Arachis hypogaea	112707289	0	live	LOC112707289		DNA repair protein recA homolog 3, mitochondrial	DNA repair protein recA homolog 3, mitochondrial		Arahy.08	NC_037625.1	36980040	36982781	minus	3		
58331	Quercus suber	112025962	0	live	LOC112025962	CFP56_65797	DNA repair protein recA homolog 3, mitochondrial	DNA repair protein recA homolog 3, mitochondrial|dna repair protein reca like 3, mitochondrial		Un							
4232	Helianthus annuus	110865477	0	live	LOC110865477	HannXRQ_Chr06g0178581	DNA repair protein recA homolog 3, mitochondrial-like	DNA repair protein recA homolog 3, mitochondrial-like|putative recA DNA recombination family protein		6	NC_035438.1	50346978	50351291	minus	8		
3983	Manihot esculenta	110611720	0	live	LOC110611720	MANES_03G035200	DNA repair protein recA homolog 3, mitochondrial-like	DNA repair protein recA homolog 3, mitochondrial-like		LG3	NC_035163.1	2795575	2803078	minus	8		
81972	Arabidopsis lyrata subsp. lyrata	110230301	0	live	LOC110230301		DNA repair protein recA homolog 3, mitochondrial	DNA repair protein recA homolog 3, mitochondrial|putative recA DNA recombination protein		Un							
906689	Dendrobium catenatum	110113990	0	live	LOC110113990		DNA repair protein recA homolog 3, mitochondrial	DNA repair protein recA homolog 3, mitochondrial		Un							
326968	Ziziphus jujuba	107424073	0	live	LOC107424073		DNA repair protein recA homolog 3, mitochondrial-like	DNA repair protein recA homolog 3, mitochondrial-like		8	NC_029686.1	3806105	3810470	plus	8		
28526	Solanum pennellii	107025835	0	live	LOC107025835		DNA repair protein recA homolog 1, chloroplastic	DNA repair protein recA homolog 1, chloroplastic		7	NC_028643.1	79018650	79023558	minus	13		
157791	Vigna radiata	106755202	0	live	LOC106755202		DNA repair protein recA homolog 1, chloroplastic	DNA repair protein recA homolog 1, chloroplastic		2	NC_028352.1	21310749	21327850	minus	13		
3708	Brassica napus	106405790	0	live	LOC106405790		DNA repair protein recA homolog 1, chloroplastic-like	DNA repair protein recA homolog 1, chloroplastic-like		C6	NC_027772.2	28757558	28760387	plus	13		
3708	Brassica napus	106381533	0	live	LOC106381533		DNA repair protein recA homolog 1, chloroplastic	DNA repair protein recA homolog 1, chloroplastic		A2	NC_027758.2	20090426	20093212	minus	12		
3708	Brassica napus	106381457	0	live	LOC106381457		DNA repair protein recA homolog 1, chloroplastic-like	DNA repair protein recA homolog 1, chloroplastic-like		C2	NC_027768.2	30703907	30706393	minus	11		
3708	Brassica napus	106353421	0	live	LOC106353421		DNA repair protein recA homolog 1, chloroplastic-like	DNA repair protein recA homolog 1, chloroplastic-like		A7	NC_027763.2	16008682	16011532	plus	13		
3708	Brassica napus	106353418	0	live	LOC106353418		DNA repair protein recA homolog 1, chloroplastic-like	DNA repair protein recA homolog 1, chloroplastic-like		A7	NC_027763.2	16003139	16006039	plus	13		
3712	Brassica oleracea	106300181	0	live	LOC106300181		DNA repair protein recA homolog 1, chloroplastic-like	DNA repair protein recA homolog 1, chloroplastic-like		C6	NC_027753.1	25128069	25130961	plus	13		
4155	Erythranthe guttata	105968150	0	live	LOC105968150	MIMGU_mgv1a007939mg	DNA repair protein recA homolog 3, mitochondrial-like	DNA repair protein recA homolog 3, mitochondrial-like		Un							
29730	Gossypium raimondii	105783661	0	live	LOC105783661	B456_013G227300	DNA repair protein recA homolog 3, mitochondrial-like	DNA repair protein recA homolog 3, mitochondrial-like		13	NC_026941.1	54687981	54691764	plus	8		
29730	Gossypium raimondii	105775576	0	live	LOC105775576	B456_002G033000	DNA repair protein recA homolog 1, chloroplastic	DNA repair protein recA homolog 1, chloroplastic		2	NC_026930.1	2469024	2475633	minus	13		
75702	Populus euphratica	105111260	0	live	LOC105111260		DNA repair protein recA homolog 1, chloroplastic	DNA repair protein recA homolog 1, chloroplastic		Un							
28532	Tarenaya hassleriana	104812350	0	live	LOC104812350		DNA repair protein recA homolog 1, chloroplastic	DNA repair protein recA homolog 1, chloroplastic		Un							
4432	Nelumbo nucifera	104598345	0	live	LOC104598345		DNA repair protein recA homolog 1, chloroplastic	DNA repair protein recA homolog 1, chloroplastic		Un							
71139	Eucalyptus grandis	104448661	0	live	LOC104448661	EUGRSUZ_F01448	DNA repair protein recA homolog 1, chloroplastic	DNA repair protein recA homolog 1, chloroplastic		Un							
225117	Pyrus x bretschneideri	103956810	0	live	LOC103956810		DNA repair protein recA homolog 1, chloroplastic-like	DNA repair protein recA homolog 1, chloroplastic-like		Un							
225117	Pyrus x bretschneideri	103951874	0	live	LOC103951874		DNA repair protein recA homolog 3, mitochondrial-like	DNA repair protein recA homolog 3, mitochondrial-like		Un							
225117	Pyrus x bretschneideri	103944006	0	live	LOC103944006		DNA repair protein recA homolog 3, mitochondrial-like	DNA repair protein recA homolog 3, mitochondrial-like		Un							
3711	Brassica rapa	103853162	0	live	LOC103853162		DNA repair protein recA homolog 1, chloroplastic	DNA repair protein recA homolog 1, chloroplastic		A2	NC_024796.2	14957052	14959957	minus	12		
3656	Cucumis melo	103502456	0	live	LOC103502456		DNA repair protein recA homolog 2, mitochondrial	DNA repair protein recA homolog 2, mitochondrial		Un							
102107	Prunus mume	103327376	0	live	LOC103327376		DNA repair protein recA homolog 1, chloroplastic	DNA repair protein recA homolog 1, chloroplastic		LG4	NC_024129.1	1047968	1056003	minus	13		
118797	Lipotes vexillifer	103089819	0	live	LOC103089819		mitochondrial DNA repair protein recA homolog	mitochondrial DNA repair protein recA homolog		Un	NW_006770960.1	260	1808	plus	2		
4533	Oryza brachyantha	102722003	0	live	LOC102722003		DNA repair protein recA homolog 1, chloroplastic	DNA repair protein recA homolog 1, chloroplastic		3	NC_023165.1	19712344	19716928	plus	13		
4533	Oryza brachyantha	102713142	0	live	LOC102713142		DNA repair protein recA homolog 3, mitochondrial	DNA repair protein recA homolog 3, mitochondrial		1	NC_023163.1	30492253	30498759	minus	8		
4113	Solanum tuberosum	102585921	0	live	LOC102585921		DNA repair protein recA homolog 1, chloroplastic	DNA repair protein recA homolog 1, chloroplastic		Un							
3827	Cicer arietinum	101498491	0	live	LOC101498491		DNA repair protein recA homolog 1, chloroplastic	DNA repair protein recA homolog 1, chloroplastic		Un							
4081	Solanum lycopersicum	101261637	0	live	LOC101261637		DNA repair protein recA homolog 1, chloroplastic	DNA repair protein recA homolog 1, chloroplastic		7	NC_015444.3	67918172	67922976	minus	13		
3659	Cucumis sativus	101213032	0	live	LOC101213032	Csa_2G000415	DNA repair protein recA homolog 3, mitochondrial	DNA repair protein recA homolog 3, mitochondrial|protein RecA		2	NC_026656.2	364937	368971	plus	8		
3641	Theobroma cacao	18595703	0	live	LOC18595703		DNA repair protein recA homolog 2, mitochondrial	DNA repair protein recA homolog 2, mitochondrial		6	NC_030855.1	12481199	12498932	minus	10		
13333	Amborella trichopoda	18427277	0	live	LOC18427277	AMTR_s00092p00136000	DNA repair protein recA homolog 1, chloroplastic	DNA repair protein recA homolog 1, chloroplastic		Un							
85681	Citrus clementina	18054489	0	live	LOC18054489	CICLE_v10008716mg	DNA repair protein recA homolog 3, mitochondrial	DNA repair protein recA homolog 3, mitochondrial		Un							
72664	Eutrema salsugineum	18026026	0	live	LOC18026026	EUTSA_v10022701mg	DNA repair protein recA homolog 3, mitochondrial	DNA repair protein recA homolog 3, mitochondrial		Un							
210225	Nymphaea colorata	116264095	0	live	LOC116264095		DNA repair protein recA homolog 1, chloroplastic	DNA repair protein recA homolog 1, chloroplastic		11	NC_045148.1	12908938	12949196	plus	16		
3635	Gossypium hirsutum	107932514	0	live	LOC107932514		DNA repair protein recA homolog 3, mitochondrial-like	DNA repair protein recA homolog 3, mitochondrial-like		4	NC_030077.1	46882158	46885277	plus	6		
296543	Thalassiosira pseudonana CCMP1335	7442969	0	live	RecA_1	THAPS_25358	hypothetical protein			18	NC_012081.1	349353	351177	minus	2		
655844	Metarhizium robertsii ARSEF 23	19260731	0	live	MAA_06445	MAA_06445	DNA recombination/repair protein RecA/RadB, ATP-binding domain protein										
572307	Neospora caninum Liverpool	13446022	0	live	NCLIV_004500	NCLIV_004500	putative DNA repair protein recA	putative DNA repair protein recA		Ib	NC_018386.1	1767840	1769399	plus	1		
653667	Schizosaccharomyces cryophilus OY26	25034478	0	live	SPOG_00146	SPOG_00146	RecA family ATPase Rhp55			Unknown							
483514	Schizosaccharomyces octosporus yFS286	25033605	0	live	SOCG_04643	SOCG_04643	RecA family ATPase Rhp55			Unknown							
983644	Cordyceps militaris CM01	18166041	0	live	CCM_04018	CCM_04018	DNA recombination/repair protein RecA/RadB, ATP-binding domain			Unknown							
578458	Schizophyllum commune H4-8	9594689	0	live	DCM1	SCHCODRAFT_104324	RecA family ATPase	RecA family ATPase		Unknown							
402676	Schizosaccharomyces japonicus yFS275	7051087	0	live	SJAG_02708	SJAG_02708	RecA family ATPase Rhp55			Unknown							
1276141	Metarhizium brunneum ARSEF 3297	26237703	0	live	MBR_00433	MBR_00433	DNA recombination/repair protein RecA/RadB, ATP-binding domain protein			Unknown							
51315	Eimeria necatrix	25474537	0	live	ENH_00043800	ENH_00043800	DNA repair protein recA , putative			Unknown							
44415	Eimeria mitis	25376792	0	live	EMH_0018710	EMH_0018710	DNA repair protein recA , putative			Unknown							
3880	Medicago truncatula	11440646	0	live	LOC11440646	MTR_2g039670	DNA repair protein recA homolog 3, mitochondrial	DNA repair protein recA homolog 3, mitochondrial|DNA repair and recombination protein		2	NC_016408.2	17379044	17387374	minus	8		
4081	Solanum lycopersicum	101263651	0	live	LOC101263651		DNA repair protein recA homolog 2, mitochondrial	DNA repair protein recA homolog 2, mitochondrial|putative recA protein		10	NC_015447.3	60949098	60954701	minus	8		
4577	Zea mays	100384162	0	live	LOC100384162	ZEAMMB73_Zm00001d042479, GRMZM2G058954	putative recA DNA recombination family protein	putative recA DNA recombination family protein|DNA repair protein recA homolog 3 mitochondrial		3	NC_024461.2	169008234	169014789	plus	8		
4182	Sesamum indicum	105159859	0	live	LOC105159859		DNA repair protein recA homolog 2, mitochondrial	DNA repair protein recA homolog 2, mitochondrial		LG4	NC_026148.1	2848269	2852247	plus	8		
3818	Arachis hypogaea	112696907	0	live	LOC112696907		DNA repair protein recA homolog 3, mitochondrial	DNA repair protein recA homolog 3, mitochondrial		Arahy.06	NC_037623.1	90933604	90936361	minus	4		
130453	Arachis duranensis	107478838	0	live	LOC107478838		DNA repair protein recA homolog 3, mitochondrial	DNA repair protein recA homolog 3, mitochondrial		A03	NC_029774.2	39149198	39154024	minus	8		
90675	Camelina sativa	104745194	0	live	LOC104745194		DNA repair protein recA homolog 2, mitochondrial-like	DNA repair protein recA homolog 2, mitochondrial-like		15	NC_025699.1	4098865	4101202	plus	8		
3981	Hevea brasiliensis	110656158	0	live	LOC110656158		DNA repair protein recA homolog 3, mitochondrial-like	DNA repair protein recA homolog 3, mitochondrial-like		Un							
3981	Hevea brasiliensis	110638820	0	live	LOC110638820		DNA repair protein recA homolog 2, mitochondrial	DNA repair protein recA homolog 2, mitochondrial		Un							
3821	Cajanus cajan	109814458	0	live	LOC109814458	KK1_030364	DNA repair protein recA homolog 2, mitochondrial	DNA repair protein recA homolog 2, mitochondrial		Un							
3821	Cajanus cajan	109788057	0	live	LOC109788057	KK1_005890	DNA repair protein recA homolog 1, chloroplastic	DNA repair protein recA homolog 1, chloroplastic		2	NC_033805.1	13286844	13297362	minus	13		
37682	Aegilops tauschii	109751812	0	live	LOC109751812		DNA repair protein recA homolog 2, mitochondrial-like	DNA repair protein recA homolog 2, mitochondrial-like		Un							
130454	Arachis ipaensis	107630395	0	live	LOC107630395		DNA repair protein recA homolog 3, mitochondrial	DNA repair protein recA homolog 3, mitochondrial		B03	NC_029787.2	44527084	44531891	minus	8		
130453	Arachis duranensis	107492648	0	live	LOC107492648		DNA repair protein recA homolog 2, mitochondrial	DNA repair protein recA homolog 2, mitochondrial		A06	NC_029777.2	10558772	10562370	minus	8		
207710	Prosopis alba	114752140	0	live	LOC114752140		DNA repair protein recA homolog 3, mitochondrial-like	DNA repair protein recA homolog 3, mitochondrial-like		Un							
4442	Camellia sinensis	114282719	0	live	LOC114282719		DNA repair protein recA homolog 1, chloroplastic	DNA repair protein recA homolog 1, chloroplastic		Un							
4442	Camellia sinensis	114276106	0	live	LOC114276106		DNA repair protein recA homolog 3, mitochondrial-like	DNA repair protein recA homolog 3, mitochondrial-like		Un							
3917	Vigna unguiculata	114175678	0	live	LOC114175678		DNA repair protein recA homolog 3, mitochondrial-like	DNA repair protein recA homolog 3, mitochondrial-like		3	NC_040281.1	59929971	59937477	minus	9		
3469	Papaver somniferum	113354464	0	live	LOC113354464	C5167_021117	DNA repair protein recA homolog 3, mitochondrial-like	DNA repair protein recA homolog 3, mitochondrial-like		2	NC_039359.1	209078295	209081698	minus	9		
3469	Papaver somniferum	113320600	0	live	LOC113320600	C5167_045775	DNA repair protein recA homolog 2, mitochondrial-like	DNA repair protein recA homolog 2, mitochondrial-like		11	NC_039368.1	39606257	39613521	plus	8		
206008	Panicum hallii	112893143	0	live	LOC112893143	PAHAL_5G023000	DNA repair protein recA homolog 2, mitochondrial	DNA repair protein recA homolog 2, mitochondrial		5	NC_038046.1	1470294	1473961	plus	8		
3818	Arachis hypogaea	112790360	0	live	LOC112790360		DNA repair protein recA homolog 3, mitochondrial	DNA repair protein recA homolog 3, mitochondrial		Arahy.03	NC_037620.1	42051631	42056658	minus	8		
3818	Arachis hypogaea	112738287	0	live	LOC112738287		DNA repair protein recA homolog 3, mitochondrial	DNA repair protein recA homolog 3, mitochondrial		Arahy.13	NC_037630.1	46414352	46419202	minus	8		
3818	Arachis hypogaea	112737943	0	live	LOC112737943		DNA repair protein recA homolog 1, chloroplastic	DNA repair protein recA homolog 1, chloroplastic		Arahy.13	NC_037630.1	31428918	31442150	plus	14		
309979	Cynara cardunculus subsp. cardunculus	112518368	0	live	LOC112518368		DNA repair protein recA homolog 2, mitochondrial	DNA repair protein recA homolog 2, mitochondrial		LG 9	NC_037536.1	8804778	8816054	minus	6		
309979	Cynara cardunculus subsp. cardunculus	112505849	0	live	LOC112505849		DNA repair protein recA homolog 1, chloroplastic	DNA repair protein recA homolog 1, chloroplastic		LG 2	NC_037529.1	69870553	69885193	minus	14		
981085	Morus notabilis	112090327	0	live	LOC112090327		DNA repair protein recA homolog 3, mitochondrial	DNA repair protein recA homolog 3, mitochondrial		Un							
58331	Quercus suber	112040224	0	live	LOC112040224		DNA repair protein recA homolog 2, mitochondrial-like	DNA repair protein recA homolog 2, mitochondrial-like		Un							
3664	Cucurbita pepo subsp. pepo	111803960	0	live	LOC111803960		DNA repair protein recA homolog 2, mitochondrial	DNA repair protein recA homolog 2, mitochondrial		LG10	NC_036647.1	9131922	9140246	plus	8		
3664	Cucurbita pepo subsp. pepo	111788374	0	live	LOC111788374		DNA repair protein recA homolog 1, chloroplastic	DNA repair protein recA homolog 1, chloroplastic		LG02	NC_036639.1	3555242	3561258	minus	15		
3661	Cucurbita maxima	111467217	0	live	LOC111467217		DNA repair protein recA homolog 2, mitochondrial	DNA repair protein recA homolog 2, mitochondrial		Un							
158386	Olea europaea var. sylvestris	111377858	0	live	LOC111377858		DNA repair protein recA homolog 3, mitochondrial-like	DNA repair protein recA homolog 3, mitochondrial-like		Un							
66656	Durio zibethinus	111311480	0	live	LOC111311480		DNA repair protein recA homolog 2, mitochondrial	DNA repair protein recA homolog 2, mitochondrial		Un							
3708	Brassica napus	111198046	0	live	LOC111198046		DNA repair protein recA homolog 3, mitochondrial-like	DNA repair protein recA homolog 3, mitochondrial-like		A8	NC_027764.2	249	2700	plus	8		
3673	Momordica charantia	111016457	0	live	LOC111016457		DNA repair protein recA homolog 3, mitochondrial-like	DNA repair protein recA homolog 3, mitochondrial-like		Un							
3649	Carica papaya	110821096	0	live	LOC110821096		DNA repair protein recA homolog 1, chloroplastic	DNA repair protein recA homolog 1, chloroplastic		Un							
